ID,Name,unknown_0,attachEffectId,chanceWeight,chanceWeight_dlc,
110,,1,7020000,53,-1
110,,0,7030000,53,-1
110,,1,7030200,46,-1
110,,1,7030600,46,-1
110,,1,7030700,46,-1
110,,1,7030800,46,-1
110,,1,7030900,46,-1
110,,0,7031200,53,-1
110,,0,7031300,53,-1
110,,1,7031800,53,-1
110,,1,7031900,46,-1
110,,1,7032200,46,-1
110,,0,7032400,53,-1
110,,1,7032700,53,-1
110,,1,7032800,53,-1
110,,0,7032900,53,-1
110,,0,7033200,53,-1
110,,0,7033400,53,-1
110,,0,7034100,53,-1
110,,0,7034400,53,-1
110,,0,7034500,53,-1
110,,0,7034600,53,-1
110,,0,7034700,53,-1
110,,0,7035100,46,-1
110,,0,7036100,46,-1
110,,1,7040000,46,-1
110,,1,7040100,46,-1
110,,1,7040200,46,-1
110,,1,7040300,39,-1
110,,1,7040400,39,-1
110,,1,7040500,39,-1
110,,0,7043000,39,-1
110,,0,7043100,39,-1
110,,0,7043200,39,-1
110,,0,7043300,39,-1
110,,0,7043400,39,-1
110,,0,7043500,39,-1
110,,0,7043600,39,-1
110,,0,7043700,39,-1
110,,0,7043800,39,-1
110,,0,7044000,39,-1
110,,0,7044100,39,-1
110,,0,7044200,39,-1
110,,0,7044300,39,-1
110,,0,7044400,39,-1
110,,0,7044500,39,-1
110,,0,7044600,39,-1
110,,1,7050000,46,-1
110,,1,7050100,46,-1
110,,1,7060000,46,-1
110,,1,7060100,46,-1
110,,0,7060200,46,-1
110,,1,7070000,46,-1
110,,1,7080000,9,-1
110,,1,7080100,9,-1
110,,1,7080200,9,-1
110,,1,7080300,9,-1
110,,1,7080400,9,-1
110,,1,7080500,9,-1
110,,1,7080600,9,-1
110,,1,7080700,9,-1
110,,1,7080800,9,-1
110,,1,7080900,9,-1
110,,1,7081000,9,-1
110,,1,7081100,9,-1
110,,1,7081200,9,-1
110,,1,7081300,9,-1
110,,1,7081400,9,-1
110,,1,7081500,9,-1
110,,1,7081700,9,-1
110,,1,7081800,9,-1
110,,1,7081900,9,-1
110,,1,7082000,9,-1
110,,1,7082100,9,-1
110,,1,7082200,9,-1
110,,1,7082300,9,-1
110,,1,7082400,9,-1
110,,1,7082500,9,-1
110,,1,7082600,9,-1
110,,1,7082700,9,-1
110,,1,7082800,9,-1
110,,1,7082900,9,-1
110,,1,7090000,46,-1
110,,1,7090100,46,-1
110,,0,7090300,53,-1
110,,1,7100100,46,-1
110,,1,7110000,46,-1
110,,1,7120000,30,-1
110,,1,7120100,30,-1
110,,1,7120200,30,-1
110,,1,7120300,30,-1
110,,1,7120400,30,-1
110,,1,7120500,30,-1
110,,1,7120600,30,-1
110,,1,7120900,39,-1
110,,1,7121000,39,-1
110,,1,7121100,39,-1
110,,1,7121200,39,-1
110,,1,7121300,39,-1
110,,1,7121400,39,-1
110,,1,7121500,39,-1
110,,1,7121600,39,-1
110,,1,7121700,39,-1
110,,1,7121800,39,-1
110,,1,7121900,39,-1
110,,1,7122000,39,-1
110,,1,7122100,39,-1
110,,1,7122200,39,-1
110,,1,7122300,39,-1
110,,1,7122400,39,-1
110,,1,7122500,39,-1
110,,1,7122600,39,-1
110,,1,7122700,30,-1
110,,1,7122800,30,-1
110,,1,7122900,30,-1
110,,1,7123000,30,-1
110,,1,7123100,30,-1
110,,1,7123200,30,-1
110,,1,7123300,30,-1
110,,1,7123400,30,-1
110,,1,7123500,30,-1
110,,1,7123600,30,-1
110,,1,7123700,30,-1
110,,1,7123800,30,-1
110,,1,7123900,30,-1
110,,1,7124000,30,-1
110,,1,7124100,30,-1
110,,1,7124300,30,-1
110,,1,7124400,30,-1
110,,1,7124500,30,-1
110,,1,7124600,30,-1
110,,1,7124700,30,-1
110,,0,7126000,39,-1
110,,1,7150000,46,-1
110,,1,7160000,46,-1
110,,0,7220000,53,-1
110,,0,7230000,46,-1
110,,0,7240000,46,-1
110,,0,7260000,46,-1
110,,0,7260300,46,-1
110,,0,7260400,46,-1
110,,0,7270100,53,-1
110,,0,7280000,53,-1
110,,0,7290000,53,-1
110,,0,7310000,53,-1
110,,0,7330000,9,-1
110,,0,7330100,9,-1
110,,0,7330200,9,-1
110,,0,7330300,9,-1
110,,0,7330400,9,-1
110,,0,7330500,9,-1
110,,0,7330600,9,-1
110,,0,7330700,9,-1
110,,0,7330800,9,-1
110,,0,7330900,9,-1
110,,0,7331000,9,-1
110,,0,7331100,9,-1
110,,0,7331200,9,-1
110,,0,7331300,9,-1
110,,0,7331400,9,-1
110,,0,7331500,9,-1
110,,0,7331700,9,-1
110,,0,7331800,9,-1
110,,0,7331900,9,-1
110,,0,7332000,9,-1
110,,0,7332100,9,-1
110,,0,7332200,9,-1
110,,0,7332300,9,-1
110,,0,7332400,9,-1
110,,0,7340000,9,-1
110,,0,7340100,9,-1
110,,0,7340200,9,-1
110,,0,7340300,9,-1
110,,0,7340400,9,-1
110,,0,7340500,9,-1
110,,0,7340600,9,-1
110,,0,7340700,9,-1
110,,0,7340800,9,-1
110,,0,7340900,9,-1
110,,0,7341000,9,-1
110,,0,7341100,9,-1
110,,0,7341200,9,-1
110,,0,7341300,9,-1
110,,0,7341400,9,-1
110,,0,7341500,9,-1
110,,0,7341700,9,-1
110,,0,7341800,9,-1
110,,0,7341900,9,-1
110,,0,7342000,9,-1
110,,0,7342100,9,-1
110,,0,7342200,9,-1
110,,0,7342300,9,-1
110,,0,7342400,9,-1
110,,0,7350000,9,-1
110,,0,7350100,9,-1
110,,0,7350200,9,-1
110,,0,7350300,9,-1
110,,0,7350400,9,-1
110,,0,7350500,9,-1
110,,0,7350600,9,-1
110,,0,7350700,9,-1
110,,0,7350800,9,-1
110,,0,7350900,9,-1
110,,0,7351000,9,-1
110,,0,7351100,9,-1
110,,0,7351200,9,-1
110,,0,7351300,9,-1
110,,0,7351400,9,-1
110,,0,7351500,9,-1
110,,0,7351700,9,-1
110,,0,7351800,9,-1
110,,0,7351900,9,-1
110,,0,7352000,9,-1
110,,0,7352100,9,-1
110,,0,7352200,9,-1
110,,0,7352300,9,-1
110,,0,7352400,9,-1
110,,0,7360600,20,-1
110,,0,7360900,20,-1
110,,0,7361200,20,-1
110,,0,7361300,20,-1
110,,0,7362100,20,-1
110,,0,7370300,20,-1
110,,0,7370400,20,-1
110,,0,7370600,20,-1
110,,0,7370900,20,-1
110,,0,7371500,20,-1
110,,0,7036200,53,-1
110,,0,7036300,53,-1
110,,0,7036400,53,-1
110,,0,7036500,53,-1
110,,0,7036800,53,-1
110,,0,7036900,53,-1
110,,0,7037000,53,-1
110,,0,7037300,53,-1
110,,0,6630000,4,-1
110,,0,6630100,4,-1
110,,0,6630200,4,-1
110,,0,6630300,4,-1
110,,0,6630400,4,-1
110,,0,6630500,4,-1
110,,0,6630600,4,-1
110,,0,6630700,4,-1
110,,0,6630800,4,-1
110,,0,6630900,4,-1
110,,0,6631000,4,-1
110,,0,6631100,4,-1
110,,0,6631200,4,-1
110,,0,6631300,4,-1
110,,0,6631400,4,-1
110,,0,6631500,4,-1
110,,0,6631600,4,-1
110,,0,6631700,4,-1
110,,0,6631800,4,-1
110,,0,6631900,4,-1
110,,0,6632000,4,-1
110,,0,6632100,4,-1
110,,0,6632200,4,-1
110,,0,6632300,4,-1
110,,0,6632400,4,-1
110,,0,6632500,4,-1
110,,0,6632600,4,-1
110,,0,6632700,4,-1
110,,0,6632800,4,-1
110,,0,6632900,4,-1
110,,0,6633000,4,-1
110,,0,6633100,4,-1
110,,0,6633200,0,-1
110,,0,6647200,0,-1
110,,0,6647300,0,-1
110,,0,6647400,0,-1
110,,0,6647500,0,-1
110,,0,6640000,0,-1
110,,0,6640100,0,-1
110,,0,6641000,0,-1
110,,0,6641100,0,-1
110,,0,6642000,0,-1
110,,0,6642100,0,-1
110,,0,6643000,0,-1
110,,0,6643100,0,-1
110,,0,6644000,0,-1
110,,0,6644100,0,-1
110,,0,6645000,0,-1
110,,0,6645100,0,-1
110,,0,6646000,0,-1
110,,0,6646100,0,-1
110,,0,6647000,0,-1
110,,0,6647100,0,-1
200,,1,7000000,47,-1
200,,1,7000001,72,-1
200,,1,7000002,72,-1
200,,1,7000100,47,-1
200,,1,7000101,72,-1
200,,1,7000102,72,-1
200,,1,7000200,47,-1
200,,1,7000201,72,-1
200,,1,7000202,72,-1
200,,1,7000300,47,-1
200,,1,7000301,47,-1
200,,1,7000302,47,-1
200,,1,7000400,47,-1
200,,1,7000401,47,-1
200,,1,7000402,47,-1
200,,1,7000500,47,-1
200,,1,7000501,47,-1
200,,1,7000502,47,-1
200,,1,7000600,47,-1
200,,1,7000601,47,-1
200,,1,7000602,47,-1
200,,1,7000700,47,-1
200,,1,7000701,47,-1
200,,1,7000702,47,-1
200,,1,7000800,42,-1
200,,1,7000801,67,-1
200,,1,7000802,67,-1
200,,1,7000900,42,-1
200,,1,7000901,67,-1
200,,1,7000902,67,-1
200,,1,7001000,42,-1
200,,1,7001001,42,-1
200,,1,7001002,42,-1
200,,1,7001400,42,-1
200,,1,7001401,67,-1
200,,1,7001402,67,-1
200,,1,7001500,42,-1
200,,1,7001501,67,-1
200,,1,7001502,67,-1
200,,1,7001600,42,-1
200,,1,7001601,67,-1
200,,1,7001602,67,-1
200,,1,7001700,42,-1
200,,1,7001701,67,-1
200,,1,7001702,67,-1
200,,1,7001800,42,-1
200,,1,7001801,67,-1
200,,1,7001802,67,-1
200,,1,7002600,42,-1
200,,1,7002700,42,-1
200,,1,7002800,42,-1
200,,1,7002900,42,-1
200,,1,7003000,42,-1
200,,1,7003100,42,-1
200,,1,7003200,42,-1
200,,1,7003300,42,-1
200,,1,7003400,42,-1
200,,1,7003500,42,-1
200,,1,7003600,42,-1
200,,1,7005600,66,-1
200,,0,7006000,40,-1
200,,0,7006100,40,-1
200,,1,7010200,40,-1
200,,1,7010500,67,-1
200,,1,7010700,67,-1
200,,0,7010900,67,-1
200,,0,7011000,67,-1
200,,0,7011200,67,-1
200,,0,7011600,67,-1
200,,0,7011700,67,-1
200,,0,7012000,67,-1
200,,1,7012200,40,-1
200,,0,7012300,40,-1
200,,1,7020000,67,-1
200,,0,7030000,67,-1
200,,1,7030200,66,-1
200,,1,7030600,40,-1
200,,1,7030700,40,-1
200,,1,7030800,66,-1
200,,1,7030900,40,-1
200,,0,7031200,67,-1
200,,0,7031300,67,-1
200,,1,7031800,67,-1
200,,1,7031900,40,-1
200,,1,7032200,66,-1
200,,0,7032400,67,-1
200,,1,7032700,67,-1
200,,1,7032800,67,-1
200,,0,7032900,67,-1
200,,0,7033200,67,-1
200,,0,7033400,67,-1
200,,0,7034100,67,-1
200,,0,7034400,67,-1
200,,0,7034500,67,-1
200,,0,7034600,67,-1
200,,0,7034700,67,-1
200,,0,7035100,40,-1
200,,0,7036100,40,-1
200,,1,7040000,66,-1
200,,1,7040100,40,-1
200,,1,7040200,40,-1
200,,1,7040300,34,-1
200,,1,7040400,34,-1
200,,1,7040500,34,-1
200,,0,7043000,34,-1
200,,0,7043100,34,-1
200,,0,7043200,34,-1
200,,0,7043300,34,-1
200,,0,7043400,34,-1
200,,0,7043500,34,-1
200,,0,7043600,34,-1
200,,0,7043700,34,-1
200,,0,7043800,34,-1
200,,0,7044000,34,-1
200,,0,7044100,34,-1
200,,0,7044200,34,-1
200,,0,7044300,34,-1
200,,0,7044400,34,-1
200,,0,7044500,34,-1
200,,0,7044600,34,-1
200,,1,7050000,40,-1
200,,1,7050100,66,-1
200,,1,7060000,40,-1
200,,1,7060100,40,-1
200,,0,7060200,40,-1
200,,1,7070000,40,-1
200,,1,7080000,10,-1
200,,1,7080100,10,-1
200,,1,7080200,10,-1
200,,1,7080300,10,-1
200,,1,7080400,10,-1
200,,1,7080500,10,-1
200,,1,7080600,10,-1
200,,1,7080700,10,-1
200,,1,7080800,10,-1
200,,1,7080900,10,-1
200,,1,7081000,10,-1
200,,1,7081100,10,-1
200,,1,7081200,10,-1
200,,1,7081300,10,-1
200,,1,7081400,10,-1
200,,1,7081500,10,-1
200,,1,7081700,10,-1
200,,1,7081800,10,-1
200,,1,7081900,10,-1
200,,1,7082000,10,-1
200,,1,7082100,10,-1
200,,1,7082200,10,-1
200,,1,7082300,10,-1
200,,1,7082400,10,-1
200,,1,7082500,10,-1
200,,1,7082600,10,-1
200,,1,7082700,10,-1
200,,1,7082800,10,-1
200,,1,7082900,10,-1
200,,1,7090000,40,-1
200,,1,7090100,40,-1
200,,0,7090300,67,-1
200,,1,7100100,40,-1
200,,1,7110000,66,-1
200,,1,7120000,37,-1
200,,1,7120100,37,-1
200,,1,7120200,37,-1
200,,1,7120300,37,-1
200,,1,7120400,37,-1
200,,1,7120500,37,-1
200,,1,7120600,37,-1
200,,1,7120900,34,-1
200,,1,7121000,59,-1
200,,1,7121100,34,-1
200,,1,7121200,34,-1
200,,1,7121300,34,-1
200,,1,7121400,34,-1
200,,1,7121500,34,-1
200,,1,7121600,34,-1
200,,1,7121700,34,-1
200,,1,7121800,34,-1
200,,1,7121900,34,-1
200,,1,7122000,34,-1
200,,1,7122100,34,-1
200,,1,7122200,34,-1
200,,1,7122300,34,-1
200,,1,7122400,34,-1
200,,1,7122500,34,-1
200,,1,7122600,34,-1
200,,1,7122700,37,-1
200,,1,7122800,37,-1
200,,1,7122900,37,-1
200,,1,7123000,37,-1
200,,1,7123100,37,-1
200,,1,7123200,37,-1
200,,1,7123300,37,-1
200,,1,7123400,37,-1
200,,1,7123500,37,-1
200,,1,7123600,37,-1
200,,1,7123700,37,-1
200,,1,7123800,37,-1
200,,1,7123900,37,-1
200,,1,7124000,37,-1
200,,1,7124100,37,-1
200,,1,7124300,37,-1
200,,1,7124400,37,-1
200,,1,7124500,37,-1
200,,1,7124600,37,-1
200,,1,7124700,37,-1
200,,0,7126000,34,-1
200,,1,7150000,40,-1
200,,1,7160000,40,-1
200,,0,7220000,67,-1
200,,0,7230000,40,-1
200,,0,7240000,40,-1
200,,0,7260000,40,-1
200,,0,7260300,40,-1
200,,0,7260400,40,-1
200,,0,7270100,67,-1
200,,0,7280000,67,-1
200,,0,7290000,67,-1
200,,0,7310000,67,-1
200,,0,7330000,10,-1
200,,0,7330100,10,-1
200,,0,7330200,10,-1
200,,0,7330300,10,-1
200,,0,7330400,10,-1
200,,0,7330500,10,-1
200,,0,7330600,10,-1
200,,0,7330700,10,-1
200,,0,7330800,10,-1
200,,0,7330900,10,-1
200,,0,7331000,10,-1
200,,0,7331100,10,-1
200,,0,7331200,10,-1
200,,0,7331300,10,-1
200,,0,7331400,10,-1
200,,0,7331500,10,-1
200,,0,7331700,10,-1
200,,0,7331800,10,-1
200,,0,7331900,10,-1
200,,0,7332000,10,-1
200,,0,7332100,10,-1
200,,0,7332200,10,-1
200,,0,7332300,10,-1
200,,0,7332400,10,-1
200,,0,7340000,10,-1
200,,0,7340100,10,-1
200,,0,7340200,10,-1
200,,0,7340300,10,-1
200,,0,7340400,10,-1
200,,0,7340500,10,-1
200,,0,7340600,10,-1
200,,0,7340700,10,-1
200,,0,7340800,10,-1
200,,0,7340900,10,-1
200,,0,7341000,10,-1
200,,0,7341100,10,-1
200,,0,7341200,10,-1
200,,0,7341300,10,-1
200,,0,7341400,10,-1
200,,0,7341500,10,-1
200,,0,7341700,10,-1
200,,0,7341800,10,-1
200,,0,7341900,10,-1
200,,0,7342000,10,-1
200,,0,7342100,10,-1
200,,0,7342200,10,-1
200,,0,7342300,10,-1
200,,0,7342400,10,-1
200,,0,7350000,10,-1
200,,0,7350100,10,-1
200,,0,7350200,10,-1
200,,0,7350300,10,-1
200,,0,7350400,10,-1
200,,0,7350500,10,-1
200,,0,7350600,10,-1
200,,0,7350700,10,-1
200,,0,7350800,10,-1
200,,0,7350900,10,-1
200,,0,7351000,10,-1
200,,0,7351100,10,-1
200,,0,7351200,10,-1
200,,0,7351300,10,-1
200,,0,7351400,10,-1
200,,0,7351500,10,-1
200,,0,7351700,10,-1
200,,0,7351800,10,-1
200,,0,7351900,10,-1
200,,0,7352000,10,-1
200,,0,7352100,10,-1
200,,0,7352200,10,-1
200,,0,7352300,10,-1
200,,0,7352400,10,-1
210,,1,7000000,47,-1
210,,1,7000001,72,-1
210,,1,7000002,72,-1
210,,1,7000100,47,-1
210,,1,7000101,72,-1
210,,1,7000102,72,-1
210,,1,7000200,47,-1
210,,1,7000201,72,-1
210,,1,7000202,72,-1
210,,1,7000300,47,-1
210,,1,7000301,47,-1
210,,1,7000302,47,-1
210,,1,7000400,47,-1
210,,1,7000401,47,-1
210,,1,7000402,47,-1
210,,1,7000500,47,-1
210,,1,7000501,47,-1
210,,1,7000502,47,-1
210,,1,7000600,47,-1
210,,1,7000601,47,-1
210,,1,7000602,47,-1
210,,1,7000700,47,-1
210,,1,7000701,47,-1
210,,1,7000702,47,-1
210,,1,7000800,42,-1
210,,1,7000801,67,-1
210,,1,7000802,67,-1
210,,1,7000900,42,-1
210,,1,7000901,67,-1
210,,1,7000902,67,-1
210,,1,7001000,42,-1
210,,1,7001001,42,-1
210,,1,7001002,42,-1
210,,1,7001400,42,-1
210,,1,7001401,67,-1
210,,1,7001402,67,-1
210,,1,7001500,42,-1
210,,1,7001501,67,-1
210,,1,7001502,67,-1
210,,1,7001600,42,-1
210,,1,7001601,67,-1
210,,1,7001602,67,-1
210,,1,7001700,42,-1
210,,1,7001701,67,-1
210,,1,7001702,67,-1
210,,1,7001800,42,-1
210,,1,7001801,67,-1
210,,1,7001802,67,-1
210,,1,7002600,42,-1
210,,1,7002700,42,-1
210,,1,7002800,42,-1
210,,1,7002900,42,-1
